,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,missing_colname 16,missing_colname 17,missing_colname 18,missing_colname 19,missing_colname 20,Rank,Value,fullname,AGE
877,Ricki,Padefield,Male,43,1948-08-03,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,13,860 Barby Lane,4275,QLD,Australia,9.0,0.86,1.075,1.34375,1.34375,877,877,0.54,Ricki Padefield,69
878,Lizette,McKeaveney,Female,30,1994-04-11,Assistant Manager,Health,High Net Worth,N,Yes,13,6412 Butternut Road,2050,NSW,Australia,10.0,0.7,0.875,1.09375,1.09375,879,879,0.5375,Lizette McKeaveney,23
879,Muffin,Bhar,Male,44,1966-04-07,,,Affluent Customer,N,No,19,15 Weeping Birch Crossing,2448,NSW,Australia,4.0,0.92,0.92,0.92,0.92,879,879,0.5375,Muffin Bhar,51
880,Jeno,Strafford,Male,67,1941-07-21,Tax Accountant,Financial Services,High Net Worth,N,No,7,891 Sachtjen Hill,4170,QLD,Australia,9.0,0.41,0.41,0.5125,0.5125,879,879,0.5375,Jeno Strafford,76
881,Brigg,Himsworth,Male,63,1973-10-10,,Telecommunications,Mass Customer,N,Yes,9,771 Union Crossing,4570,QLD,Australia,6.0,0.72,0.9,0.9,0.765,882,882,0.5355,Brigg Himsworth,44
882,Judi,Cazereau,Female,22,1997-03-03,GIS Technical Architect,,Affluent Customer,N,Yes,13,22 Farmco Avenue,3851,VIC,Australia,3.0,0.92,1.15,1.15,1.15,883,883,0.53125,Judi Cazereau,20
884,Raleigh,Pont,Male,48,1964-11-02,Associate Professor,Entertainment,Mass Customer,N,No,14,7650 Gulseth Parkway,3139,VIC,Australia,7.0,0.97,0.97,0.97,0.8245,883,883,0.53125,Raleigh Pont,53
885,Zachariah,Meininking,Male,40,1938-06-09,Cost Accountant,Financial Services,Affluent Customer,N,Yes,20,24815 Lindbergh Avenue,2749,NSW,Australia,7.0,0.9,1.125,1.125,1.125,883,883,0.53125,Zachariah Meininking,79
886,Lesley,Garey,Male,52,1994-03-29,Software Consultant,Telecommunications,Mass Customer,N,No,11,924 Lindbergh Court,2226,NSW,Australia,9.0,0.51,0.51,0.6375,0.541875,883,883,0.53125,Lesley Garey,23
887,Adriena,Giffin,Female,27,1957-03-17,Analog Circuit Design manager,Argiculture,Affluent Customer,N,Yes,5,1 Manitowish Court,2259,NSW,Australia,9.0,0.74,0.925,1.15625,1.15625,888,888,0.525,Adriena Giffin,60
888,Antoinette,missing,Female,72,1980-07-28,Structural Analysis Engineer,Financial Services,Affluent Customer,N,No,5,9 Derek Alley,3058,VIC,Australia,9.0,0.99,0.99,1.2375,1.2375,888,888,0.525,Antoinette missing,37
889,Carr,Hopkynson,Male,64,1971-10-18,,Manufacturing,Affluent Customer,N,No,16,5990 Fairfield Pass,2318,NSW,Australia,6.0,0.41,0.41,0.41,0.41,888,888,0.525,Carr Hopkynson,46
890,Shay,Briand,Male,57,1956-10-05,Project Manager,IT,Mass Customer,N,Yes,9,1 Mandrake Way,3844,VIC,Australia,1.0,0.64,0.8,0.8,0.68,888,888,0.525,Shay Briand,61
891,Karney,Burstow,Male,51,1972-07-02,Design Engineer,Property,Mass Customer,N,Yes,6,4011 Prairieview Court,2031,NSW,Australia,12.0,0.61,0.7625,0.953125,0.81015625,888,888,0.525,Karney Burstow,45
892,Latrena,Yetts,Female,11,1999-06-18,Civil Engineer,Manufacturing,High Net Worth,N,Yes,15,53877 Dakota Crossing,2871,NSW,Australia,3.0,0.81,1.0125,1.0125,1.0125,893,893,0.520625,Latrena Yetts,18
893,Jesse,Alflat,Male,31,1984-09-01,Executive Secretary,,High Net Worth,N,No,5,49 Northfield Drive,2145,NSW,Australia,9.0,1.06,1.06,1.325,1.325,893,893,0.520625,Jesse Alflat,33
894,Kelcie,Kingaby,Female,54,2000-03-24,Systems Administrator II,IT,Mass Customer,N,Yes,6,0 Summit Center,4019,QLD,Australia,4.0,0.48,0.6,0.6,0.51,893,893,0.520625,Kelcie Kingaby,17
895,Fabio,Commuzzo,Male,5,1961-10-02,Software Test Engineer II,Manufacturing,Mass Customer,N,No,18,66 Shopko Circle,3806,VIC,Australia,8.0,0.72,0.72,0.72,0.612,896,896,0.52,Fabio Commuzzo,56
896,Heall,Andrioli,Male,46,1941-06-17,Environmental Tech,IT,Affluent Customer,N,Yes,7,370 Eastwood Road,4133,QLD,Australia,5.0,0.56,0.7,0.7,0.7,896,896,0.52,Heall Andrioli,76
897,Rickert,Brasted,Male,47,1959-09-18,Staff Scientist,Health,Mass Customer,N,No,10,20 Hoffman Park,2145,NSW,Australia,9.0,1.03,1.03,1.2875,1.094375,898,898,0.5125,Rickert Brasted,58
898,Hedwig,Jayme,Female,38,1952-08-21,Accountant IV,Property,Affluent Customer,N,No,11,6293 Hooker Point,2099,NSW,Australia,10.0,1.05,1.05,1.3125,1.3125,899,899,0.51,Hedwig Jayme,65
899,Penrod,Tomasicchio,Male,5,1968-05-28,,Health,High Net Worth,N,No,19,30 Harper Trail,2318,NSW,Australia,9.0,0.45,0.45,0.5625,0.5625,899,899,0.51,Penrod Tomasicchio,49
900,Pancho,Edis,Male,1,1970-12-30,Assistant Professor,,Mass Customer,N,No,13,64467 Pankratz Pass,3023,VIC,Australia,7.0,1.07,1.07,1.07,0.9095,899,899,0.51,Pancho Edis,47
901,Andriana,Gosnoll,Female,53,1964-05-19,Chief Design Engineer,Manufacturing,Mass Customer,N,No,8,900 Brown Junction,2291,NSW,Australia,10.0,0.61,0.61,0.7625,0.648125,899,899,0.51,Andriana Gosnoll,53
902,Nilson,Wiggam,Male,48,1996-02-15,Paralegal,Financial Services,Mass Customer,N,No,9,8845 Spaight Way,3049,VIC,Australia,6.0,0.71,0.71,0.71,0.6035,903,903,0.5015,Nilson Wiggam,21
903,Denny,Spleving,Female,84,1973-05-13,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,5,85420 Myrtle Road,2114,NSW,Australia,8.0,0.65,0.8125,1.015625,1.015625,904,904,0.5,Denny Spleving,44
905,Olia,O' Mullan,Female,77,1973-03-24,Account Executive,Health,Mass Customer,N,No,8,6315 Mendota Parkway,2263,NSW,Australia,7.0,0.6,0.6,0.6,0.51,904,904,0.5,Olia O' Mullan,44
906,Conway,Juarez,Male,27,1967-03-02,Help Desk Technician,,Affluent Customer,N,No,17,66904 American Ash Hill,4814,QLD,Australia,5.0,0.89,0.89,0.89,0.89,904,904,0.5,Conway Juarez,50
907,Dru,Crellim,Female,57,1963-03-04,,,Mass Customer,N,No,12,90 Morningstar Drive,3030,VIC,Australia,7.0,0.5,0.5,0.5,0.425,904,904,0.5,Dru Crellim,54
908,Shaw,MacEvilly,Male,10,2000-05-06,Software Test Engineer III,Health,Affluent Customer,N,No,16,34020 Sheridan Park,2768,NSW,Australia,9.0,0.64,0.64,0.8,0.8,904,904,0.5,Shaw MacEvilly,17
909,Brook,Eade,Female,65,1957-11-17,Sales Representative,Retail,Mass Customer,N,Yes,8,58 Meadow Valley Court,2330,NSW,Australia,5.0,0.69,0.8625,0.8625,0.733125,904,904,0.5,Brook Eade,60
910,Aleece,Feige,Female,49,1975-09-16,,Manufacturing,Mass Customer,N,No,18,2030 Anderson Lane,2141,NSW,Australia,10.0,0.97,0.97,1.2125,1.030625,904,904,0.5,Aleece Feige,42
911,Dolorita,Strutton,Female,7,1991-05-21,General Manager,Manufacturing,Affluent Customer,N,No,17,07 Acker Pass,3178,VIC,Australia,8.0,0.88,0.88,0.88,0.88,904,904,0.5,Dolorita Strutton,26
912,Harman,A'field,Male,39,1960-12-27,Geologist III,Manufacturing,Affluent Customer,N,Yes,6,31815 Vermont Drive,4227,QLD,Australia,5.0,0.77,0.9625,0.9625,0.9625,913,913,0.499375,Harman A'field,57
913,Hildegarde,Bamb,Female,16,1961-02-10,Help Desk Operator,,High Net Worth,N,Yes,10,5070 Division Parkway,3910,VIC,Australia,9.0,0.54,0.675,0.84375,0.84375,913,913,0.499375,Hildegarde Bamb,56
914,Launce,Gale,Male,86,1939-01-15,,,Mass Customer,N,No,21,4 Fordem Avenue,2777,NSW,Australia,9.0,0.75,0.75,0.9375,0.796875,913,913,0.499375,Launce Gale,78
915,Ilise,Clissold,Female,58,1987-11-16,Developer IV,Entertainment,High Net Worth,N,No,9,659 Comanche Plaza,2153,NSW,Australia,10.0,0.7,0.7,0.875,0.875,913,913,0.499375,Ilise Clissold,30
916,Julita,Prene,Female,14,1979-05-16,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13,5 Myrtle Junction,4128,QLD,Australia,2.0,1.06,1.325,1.325,1.325,913,913,0.499375,Julita Prene,38
917,Ashlen,Willbond,Female,64,1984-05-15,Software Consultant,Health,High Net Worth,N,No,16,723 Grayhawk Way,3934,VIC,Australia,8.0,0.94,0.94,0.94,0.94,913,913,0.499375,Ashlen Willbond,33
918,Keely,Bointon,Female,71,1988-10-16,Nurse,Telecommunications,High Net Worth,N,No,3,55 Dorton Point,4154,QLD,Australia,9.0,0.94,0.94,1.175,1.175,913,913,0.499375,Keely Bointon,29
919,Poul,Gaskin,Male,78,1950-06-15,Help Desk Operator,Telecommunications,High Net Worth,N,No,17,9 Killdeer Circle,2643,NSW,Australia,2.0,0.43,0.43,0.43,0.43,920,920,0.493,Poul Gaskin,67
920,Sheilakathryn,Huff,Female,45,1958-05-15,Assistant Manager,,High Net Worth,N,Yes,14,04 Miller Drive,2477,NSW,Australia,6.0,0.61,0.7625,0.7625,0.7625,921,921,0.49,Sheilakathryn Huff,59
921,Rubia,Evetts,Female,59,1990-12-21,Pharmacist,Health,Mass Customer,N,No,16,64213 Miller Point,2071,NSW,Australia,9.0,0.69,0.69,0.8625,0.733125,921,921,0.49,Rubia Evetts,27
922,Francklin,Cross,Male,51,1981-04-06,Teacher,Property,Mass Customer,N,Yes,3,24593 Jackson Parkway,2231,NSW,Australia,10.0,0.66,0.825,1.03125,0.8765625,921,921,0.49,Francklin Cross,36
923,Wilone,Champley,Female,22,1983-11-06,,Manufacturing,High Net Worth,N,No,17,9346 Lyons Point,2077,NSW,Australia,10.0,1.07,1.07,1.3375,1.3375,924,924,0.48875,Wilone Champley,34
924,Lezlie,Clemits,Female,2,1973-05-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,15,0504 Nevada Drive,2155,NSW,Australia,10.0,0.77,0.9625,1.203125,1.02265625,924,924,0.48875,Lezlie Clemits,44
925,Kathe,Oller,Female,47,1959-08-20,General Manager,Manufacturing,Mass Customer,N,Yes,5,817 Loftsgordon Road,3029,VIC,Australia,4.0,0.97,1.2125,1.2125,1.030625,926,926,0.4845,Kathe Oller,58
926,Dulce,Bradwell,Female,61,1957-07-03,Research Associate,Manufacturing,Mass Customer,N,No,20,30 Lukken Point,4159,QLD,Australia,9.0,0.77,0.77,0.9625,0.818125,926,926,0.4845,Dulce Bradwell,60
927,Felice,Dechelette,Male,75,1998-02-05,Librarian,Entertainment,High Net Worth,N,No,3,4 Kingsford Trail,4051,QLD,Australia,4.0,0.97,0.97,0.97,0.97,928,928,0.48,Felice Dechelette,19
928,Joane,Caldes,Female,84,1978-03-17,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,13,42 3rd Plaza,2250,NSW,Australia,7.0,0.53,0.6625,0.828125,0.828125,928,928,0.48,Joane Caldes,39
929,Diane,Furman,Female,67,1993-08-11,,Manufacturing,Affluent Customer,N,Yes,13,6660 Riverside Circle,3013,VIC,Australia,9.0,0.99,1.2375,1.546875,1.546875,930,930,0.478125,Diane Furman,24
930,Ogdan,Blenkinship,Male,65,1951-01-18,Occupational Therapist,Health,Mass Customer,N,Yes,21,21712 Texas Court,3429,VIC,Australia,5.0,1.07,1.3375,1.3375,1.136875,930,930,0.478125,Ogdan Blenkinship,66
931,Kizzee,Agget,Female,98,1976-07-25,Statistician II,Manufacturing,Affluent Customer,N,No,8,122 Marcy Park,2213,NSW,Australia,10.0,0.9,0.9,1.125,1.125,930,930,0.478125,Kizzee Agget,41
932,Stephi,Highton,Female,30,1987-09-09,Software Engineer I,Telecommunications,Mass Customer,N,Yes,12,293 Mendota Park,2154,NSW,Australia,10.0,0.8,1.0,1.25,1.0625,930,930,0.478125,Stephi Highton,30
933,Martino,Scoles,Male,18,1975-01-19,Senior Financial Analyst,Financial Services,Mass Customer,N,No,14,47 Scofield Junction,3620,VIC,Australia,4.0,1.06,1.06,1.06,0.901,930,930,0.478125,Martino Scoles,42
934,Morgen,Newport,Female,5,1960-08-31,Project Manager,Manufacturing,Mass Customer,N,No,6,9 Washington Center,3340,VIC,Australia,4.0,0.54,0.54,0.54,0.459,930,930,0.478125,Morgen Newport,57
935,Eugenie,Brinson,Female,79,1963-08-10,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17,7109 Grayhawk Avenue,3073,VIC,Australia,6.0,0.89,1.1125,1.1125,0.945625,936,936,0.476,Eugenie Brinson,54
936,Reinold,Natt,Male,16,1964-08-23,Help Desk Technician,Financial Services,High Net Worth,N,Yes,8,70 Evergreen Hill,3207,VIC,Australia,8.0,0.61,0.7625,0.7625,0.7625,937,937,0.47,Reinold Natt,53
937,Jo,Roberts,Female,41,1945-10-31,Paralegal,Financial Services,High Net Worth,N,Yes,11,20139 Lakewood Plaza,2440,NSW,Australia,3.0,0.7,0.875,0.875,0.875,937,937,0.47,Jo Roberts,72
938,Jacklin,Duchant,Female,77,1940-03-18,Legal Assistant,Argiculture,Mass Customer,N,No,17,9 Memorial Road,4132,QLD,Australia,4.0,0.41,0.41,0.41,0.3485,939,939,0.4675,Jacklin Duchant,77
939,Colas,Gabbitas,Male,98,1946-09-09,Staff Scientist,Retail,High Net Worth,N,No,20,3094 Elka Place,2166,NSW,Australia,9.0,0.79,0.79,0.9875,0.9875,939,939,0.4675,Colas Gabbitas,71
940,Claudetta,Ricciardiello,Female,61,1974-04-30,Internal Auditor,Financial Services,Mass Customer,N,Yes,21,31 Schurz Parkway,3181,VIC,Australia,8.0,0.4,0.5,0.5,0.425,939,939,0.4675,Claudetta Ricciardiello,43
941,Angele,Cadore,Female,5,1954-09-06,Chief Design Engineer,,Mass Customer,N,Yes,7,85894 Amoth Court,4125,QLD,Australia,7.0,1.07,1.3375,1.3375,1.136875,939,939,0.4675,Angele Cadore,63
942,Cicily,Hast,Female,63,1971-04-26,Food Chemist,Health,Affluent Customer,N,Yes,8,955 Burning Wood Way,2478,NSW,Australia,3.0,0.71,0.8875,0.8875,0.8875,939,939,0.4675,Cicily Hast,46
943,Harland,Messenger,Male,90,1974-05-28,Software Test Engineer I,Retail,Mass Customer,N,No,8,27 Crownhardt Center,3934,VIC,Australia,10.0,0.66,0.66,0.825,0.70125,944,944,0.46,Harland Messenger,43
944,Sim,Constantinou,Male,91,1992-08-09,Analog Circuit Design manager,Property,Mass Customer,N,No,5,41002 Loomis Park,2010,NSW,Australia,9.0,0.57,0.57,0.7125,0.605625,944,944,0.46,Sim Constantinou,25
945,Shanon,Rolfe,Female,63,1941-08-19,Sales Representative,Retail,High Net Worth,N,No,8,10 Cottonwood Point,2530,NSW,Australia,7.0,1.0,1.0,1.0,1.0,944,944,0.46,Shanon Rolfe,76
946,Chryste,Oddboy,Female,44,1988-08-22,Software Engineer III,Manufacturing,High Net Worth,N,Yes,4,2115 Maryland Alley,2320,NSW,Australia,9.0,0.96,1.2,1.5,1.5,947,947,0.459,Chryste Oddboy,29
947,Edin,Patinkin,Female,35,1992-03-26,Account Executive,Health,Mass Customer,N,No,17,6 Milwaukee Hill,3015,VIC,Australia,4.0,0.7,0.7,0.7,0.595,948,948,0.456875,Edin Patinkin,25
948,Nolly,Ivanchikov,Male,13,1994-02-10,Help Desk Operator,Manufacturing,High Net Worth,N,Yes,11,6792 Kropf Hill,2049,NSW,Australia,11.0,0.96,1.2,1.5,1.5,948,948,0.456875,Nolly Ivanchikov,23
949,Michele,Pammenter,Male,23,1983-06-26,Teacher,Health,High Net Worth,N,No,2,37 Mesta Road,3198,VIC,Australia,8.0,0.61,0.61,0.61,0.61,948,948,0.456875,Michele Pammenter,34
950,Liane,Abelevitz,Female,26,1976-11-25,Operator,,Mass Customer,N,No,3,85340 Hovde Way,3153,VIC,Australia,7.0,0.55,0.55,0.55,0.4675,951,951,0.4505,Liane Abelevitz,41
951,Philbert,Bangs,Male,67,1966-03-03,Environmental Specialist,IT,Mass Customer,N,Yes,6,02643 Moose Court,4500,QLD,Australia,7.0,0.47,0.5875,0.5875,0.499375,951,951,0.4505,Philbert Bangs,51
952,Candy,missing,Female,23,1977-12-08,,Financial Services,Mass Customer,N,No,6,59252 Maryland Drive,3500,VIC,Australia,3.0,0.6,0.6,0.6,0.51,951,951,0.4505,Candy missing,40
953,Noami,Cokly,Female,74,1962-09-17,,Manufacturing,Mass Customer,N,Yes,15,2886 Buena Vista Terrace,2038,NSW,Australia,11.0,0.62,0.775,0.96875,0.8234375,954,954,0.45,Noami Cokly,55
954,Lyndell,Jereatt,Female,14,1994-11-28,Payment Adjustment Coordinator,,High Net Worth,N,No,13,58770 Monterey Plaza,2122,NSW,Australia,12.0,0.73,0.73,0.9125,0.9125,954,954,0.45,Lyndell Jereatt,23
955,Maximilien,Bourget,Male,12,1969-04-29,Geologist I,Financial Services,Mass Customer,N,Yes,6,2941 Loftsgordon Hill,3337,VIC,Australia,7.0,0.41,0.5125,0.5125,0.435625,956,956,0.44625,Maximilien Bourget,48
956,Benedikta,Naptin,Female,59,1995-08-13,Operator,Retail,Mass Customer,N,Yes,15,345 Fieldstone Park,2121,NSW,Australia,11.0,0.57,0.7125,0.890625,0.75703125,956,956,0.44625,Benedikta Naptin,22
957,Rhodie,Gaskall,Female,83,1964-02-01,VP Quality Control,,Mass Customer,N,Yes,9,251 Pierstorff Alley,4170,QLD,Australia,9.0,0.8,1.0,1.25,1.0625,956,956,0.44625,Rhodie Gaskall,53
958,Afton,Andrassy,Female,78,1998-10-14,Web Designer II,Retail,Mass Customer,N,No,7,220 Cody Alley,3075,VIC,Australia,8.0,0.92,0.92,0.92,0.782,956,956,0.44625,Afton Andrassy,19
959,Blondell,Dibdall,Female,62,1967-01-03,Programmer III,,Mass Customer,N,No,4,34 Bunting Pass,3048,VIC,Australia,4.0,1.01,1.01,1.01,0.8585,960,960,0.442,Blondell Dibdall,50
960,Sonia,Dunstall,Female,0,1975-07-30,Accountant III,Financial Services,Mass Customer,N,No,10,99 Park Meadow Hill,2570,NSW,Australia,9.0,0.96,0.96,1.2,1.02,960,960,0.442,Sonia Dunstall,42
961,Benedikt,Adamou,Male,15,1987-01-15,Recruiting Manager,Health,Mass Customer,N,No,11,4 Bluestem Pass,3564,VIC,Australia,3.0,0.88,0.88,0.88,0.748,960,960,0.442,Benedikt Adamou,30
962,Don,Spratling,Male,82,1969-01-05,Associate Professor,Property,Affluent Customer,N,Yes,7,078 Erie Point,2760,NSW,Australia,10.0,0.9,1.125,1.40625,1.40625,963,963,0.44,Don Spratling,48
963,Moll,Ogilby,Female,25,1980-12-19,Research Assistant III,Manufacturing,Mass Customer,N,Yes,13,6 Hansons Crossing,4123,QLD,Australia,6.0,0.93,1.1625,1.1625,0.988125,963,963,0.44,Moll Ogilby,37
964,Jammie,Seldner,Female,42,1975-02-25,Human Resources Manager,Health,Mass Customer,N,Yes,15,8 Saint Paul Junction,2066,NSW,Australia,10.0,0.51,0.6375,0.796875,0.67734375,963,963,0.44,Jammie Seldner,42
965,Inglis,Pickaver,Male,33,1994-06-25,Product Engineer,Telecommunications,Affluent Customer,N,No,1,14067 Armistice Plaza,2770,NSW,Australia,8.0,0.87,0.87,0.87,0.87,963,963,0.44,Inglis Pickaver,23
966,Clarabelle,Broschek,Female,6,1963-08-25,Geological Engineer,Manufacturing,Mass Customer,N,No,18,8491 Pennsylvania Crossing,4035,QLD,Australia,6.0,1.03,1.03,1.03,0.8755,967,967,0.435625,Clarabelle Broschek,54
967,Tillie,Bisseker,Female,74,1960-08-10,Civil Engineer,Manufacturing,High Net Worth,N,No,14,59208 Barnett Avenue,2104,NSW,Australia,12.0,0.45,0.45,0.5625,0.5625,967,967,0.435625,Tillie Bisseker,57
968,Irving,Babcock,Male,60,1986-01-17,Dental Hygienist,Health,High Net Worth,N,Yes,15,36 Killdeer Crossing,2705,NSW,Australia,1.0,0.61,0.7625,0.7625,0.7625,967,967,0.435625,Irving Babcock,31
969,Evered,Gludor,Male,3,1951-04-30,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,15,305 Sloan Junction,2168,NSW,Australia,8.0,0.57,0.7125,0.7125,0.7125,967,967,0.435625,Evered Gludor,66
970,Mavra,Finan,Female,30,1967-08-23,Nurse,Property,Affluent Customer,N,Yes,4,88 Shopko Way,2034,NSW,Australia,9.0,0.85,1.0625,1.328125,1.328125,967,967,0.435625,Mavra Finan,50
971,Frieda,Tavinor,Female,43,1999-03-04,,,Affluent Customer,N,No,10,7 Mallory Lane,3064,VIC,Australia,6.0,0.96,0.96,0.96,0.96,972,972,0.43,Frieda Tavinor,18
972,Ellwood,Budden,Male,82,1998-06-03,,Health,Mass Customer,N,Yes,11,79907 Randy Center,2192,NSW,Australia,10.0,0.59,0.7375,0.921875,0.78359375,972,972,0.43,Ellwood Budden,19
973,Alex,Patshull,Female,37,1966-01-02,Senior Quality Engineer,Retail,Mass Customer,N,Yes,13,446 High Crossing Way,4165,QLD,Australia,5.0,0.48,0.6,0.6,0.51,974,974,0.425,Alex Patshull,51
974,Aundrea,Outridge,Female,77,2001-01-24,Structural Engineer,Financial Services,Affluent Customer,N,Yes,10,1530 Columbus Lane,3186,VIC,Australia,12.0,0.73,0.9125,1.140625,1.140625,974,974,0.425,Aundrea Outridge,16
975,Amby,Bodega,Male,63,1968-06-12,Recruiter,,Affluent Customer,N,Yes,17,669 Declaration Street,3810,VIC,Australia,6.0,0.91,1.1375,1.1375,1.1375,974,974,0.425,Amby Bodega,49
976,Esme,Pilipets,Male,15,1967-05-06,Environmental Tech,Health,Mass Customer,N,Yes,5,9 Ruskin Way,3228,VIC,Australia,9.0,0.41,0.5125,0.640625,0.54453125,977,977,0.42,Esme Pilipets,50
977,Beverly,Domnick,Female,56,1938-12-10,Structural Analysis Engineer,IT,Mass Customer,N,No,9,8 Burning Wood Junction,2232,NSW,Australia,10.0,0.9,0.9,1.125,0.95625,977,977,0.42,Beverly Domnick,79
978,Artemis,Swanson,Male,77,1977-02-12,Web Designer II,Argiculture,Mass Customer,N,Yes,13,5 Melvin Park,3810,VIC,Australia,5.0,0.89,1.1125,1.1125,0.945625,979,979,0.4165,Artemis Swanson,40
979,Daryle,Marginson,Male,93,1986-06-27,Environmental Tech,Argiculture,Mass Customer,N,Yes,9,21316 Ohio Place,2121,NSW,Australia,12.0,0.43,0.5375,0.671875,0.57109375,979,979,0.4165,Daryle Marginson,31
980,Tyne,Anshell,Female,71,1992-04-08,Mechanical Systems Engineer,,Mass Customer,N,Yes,3,93 Sutherland Terrace,2560,NSW,Australia,8.0,0.96,1.2,1.2,1.02,979,979,0.4165,Tyne Anshell,25
981,Leona,Shorrock,Female,83,1951-08-23,Senior Quality Engineer,Financial Services,Affluent Customer,N,Yes,22,1560 Grim Avenue,4720,QLD,Australia,1.0,0.74,0.925,1.15625,1.15625,979,979,0.4165,Leona Shorrock,66
982,Bertrando,Carass,Male,45,1956-06-25,Sales Associate,Property,Mass Customer,N,No,8,1 Quincy Road,2565,NSW,Australia,5.0,0.82,0.82,0.82,0.697,983,983,0.41,Bertrando Carass,61
983,Augusta,Munns,Female,5,1951-09-17,Quality Control Specialist,,Mass Customer,N,No,21,607 Memorial Avenue,2074,NSW,Australia,11.0,0.92,0.92,1.15,0.9775,983,983,0.41,Augusta Munns,66
985,Lauralee,Fudge,Female,83,1987-09-21,Research Nurse,Health,Mass Customer,N,No,15,9460 Monument Park,3277,VIC,Australia,4.0,0.41,0.41,0.5125,0.435625,985,985,0.408,Lauralee Fudge,30
986,Consalve,Ballay,Male,41,1959-09-18,Web Developer I,IT,Mass Customer,N,Yes,7,72 Village Terrace,2250,NSW,Australia,8.0,0.9,1.125,1.125,0.95625,987,987,0.4,Consalve Ballay,58
987,Lolly,Prewer,Female,44,1997-10-23,Geologist I,Health,Mass Customer,N,No,15,694 Coolidge Center,2620,NSW,Australia,7.0,0.93,0.93,0.93,0.7905,988,988,0.3995,Lolly Prewer,20
988,Vyky,Pegg,Female,64,1943-03-15,Quality Control Specialist,Manufacturing,Mass Customer,N,Yes,11,31854 Anniversary Terrace,2322,NSW,Australia,7.0,0.92,1.15,1.15,0.9775,988,988,0.3995,Vyky Pegg,74
989,Kellen,Pawelski,Female,83,1945-07-26,,Manufacturing,High Net Worth,N,Yes,11,125 Manufacturers Parkway,2193,NSW,Australia,8.0,0.75,0.9375,1.171875,1.171875,988,988,0.3995,Kellen Pawelski,72
990,Jermaine,Bagshawe,Female,60,1954-05-14,Help Desk Operator,Property,Mass Customer,N,Yes,9,260 Briar Crest Drive,4209,QLD,Australia,6.0,0.79,0.9875,0.9875,0.839375,988,988,0.3995,Jermaine Bagshawe,63
991,Bryan,Jachtym,Male,59,1974-05-15,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,15,56 Moland Crossing,3356,VIC,Australia,3.0,0.47,0.5875,0.5875,0.499375,988,988,0.3995,Bryan Jachtym,43
992,Renie,Laundon,Female,32,1973-12-18,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,8,1 Shelley Pass,4118,QLD,Australia,3.0,0.74,0.925,0.925,0.78625,993,993,0.391,Renie Laundon,44
993,Weidar,Etheridge,Male,38,1959-07-13,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6,0535 Jay Point,2422,NSW,Australia,4.0,0.53,0.6625,0.6625,0.563125,994,994,0.3825,Weidar Etheridge,58
994,Datha,Fishburn,Female,15,1990-07-02,Office Assistant IV,Retail,Mass Customer,N,No,3,6 Caliangt Way,3079,VIC,Australia,12.0,0.46,0.46,0.575,0.48875,994,994,0.3825,Datha Fishburn,27
995,Ferdinand,Romanetti,Male,60,1959-10-07,Paralegal,Financial Services,Affluent Customer,N,No,9,2 Sloan Way,2200,NSW,Australia,7.0,0.99,0.99,0.99,0.99,996,996,0.374,Ferdinand Romanetti,58
